Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,collector_type_source,On Assault Weapons: Should owning guns that fire quickly be:,On Magazines Holding Over Ten Bullets: Who should have them?,On Background Checks for Assault Weapons: Should there be checks to ensure owners are allowed to have them?,On Keeping Assault Weapons Away from Children: Should it be illegal to leave these guns where kids can find them?,"Do You Own a Gun? (Excluding paintball, BB, or pellet guns)","Does Someone in Your Home Own a Gun? (Excluding paintball, BB, or pellet guns)",Your Zip Code: (To understand regional views),Your Education Level: (Just the highest completed),Do you think of yourself as,Do you see yourself as,Gender,Age,Major US Region,Device,Household Income,is_gun_owner,has_gun_in_house,political_lean,leans_left,leans_right,leans_center,for_assault_weapon_ban,for_large_magazine_ban,for_background_checks,for_safe_storage_laws
114569214157.0,430645356.0,04/03/2024 03:28:26 PM,04/03/2024 03:29:58 PM,,,,,ac104516af2205b165e40f94da,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,Yes,35645,High school diploma,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,30_to_44,pacific,android_mobile,25000_to_49999,False,True,left,True,False,False,True,True,True,True
114569214150.0,430645356.0,04/03/2024 03:28:07 PM,04/03/2024 03:29:58 PM,,,,,e80413ea31f25a8f5eac9622c1,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,Yes,95677,Some college,A Republican?,,female,18_to_29,pacific,android_mobile,no_answer,False,True,right,False,True,False,False,False,True,True
114569214085.0,430645356.0,04/03/2024 03:26:10 PM,04/03/2024 03:29:53 PM,,,,,d5682f6fea5673ac326f86c4a3,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,46544,Didn't finish high school,A Democrat?,,female,18_to_29,east_north_central,android_mobile,0_to_9999,False,False,left,True,False,False,True,True,True,True
114569214069.0,430645356.0,04/03/2024 03:26:09 PM,04/03/2024 03:29:51 PM,,,,,fe780d5bbb79c2eee7d22a3812,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,80817,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,mountain,ios_mobile,25000_to_49999,False,False,center,False,False,True,True,True,True,True
114569213911.0,430645356.0,04/03/2024 03:27:56 PM,04/03/2024 03:29:38 PM,,,,,97aca108b079a2c7e6ac698443,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,No,23607,College degree,Something else?,More open to new ideas and changes (liberal)?,female,18_to_29,south_atlantic,ios_mobile,no_answer,False,False,left,True,False,False,False,False,True,True
114569213810.0,430645356.0,04/03/2024 03:28:38 PM,04/03/2024 03:29:28 PM,,,,,590810fa63a90e0c6803953464,smc,Limited to military?,Just military?,"No, not necessary for all",Yes,No,No,,Advanced degree,A Republican?,,female,30_to_44,west_north_central,android_mobile,50000_to_74999,False,False,right,False,True,False,True,True,False,True
114569213733.0,430645356.0,04/03/2024 03:27:56 PM,04/03/2024 03:29:21 PM,,,,,be36994dda65f7e89787d404f0,smc,Limited to military and police?,Just military and police?,"No, not necessary for all",No,Yes,Yes,92585,Some college,A Republican?,,female,18_to_29,pacific,ios_mobile,25000_to_49999,True,True,right,False,True,False,True,True,False,False
114569213613.0,430645356.0,04/03/2024 03:28:38 PM,04/03/2024 03:29:10 PM,,,,,7b7befec5532427b7a396b37d4,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,Yes,Yes,60601,Advanced degree,A Democrat?,,female,30_to_44,east_north_central,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569213546.0,430645356.0,04/03/2024 03:28:15 PM,04/03/2024 03:29:03 PM,,,,,f5001cbcf48eaa41553db28aa0,smc,Limited to military and police?,Just military and police?,"No, not necessary for all",No,No,No,78550,High school diploma,A Democrat?,,female,18_to_29,west_south_central,ios_mobile,0_to_9999,False,False,left,True,False,False,True,True,False,False
114569213547.0,430645356.0,04/03/2024 03:27:45 PM,04/03/2024 03:29:03 PM,,,,,b03e1ea981833de4dd06223ba1,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,No,12303,College degree,A Republican?,,male,60_above,middle_atlantic,ios_mobile,100000_to_124999,True,True,right,False,True,False,True,True,True,True
114569213533.0,430645356.0,04/03/2024 03:27:16 PM,04/03/2024 03:29:02 PM,,,,,5107db1b66da41e3ce1dfb1080,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,90001,College degree,A Democrat?,,female,30_to_44,middle_atlantic,android_mobile,125000_to_149999,True,True,left,True,False,False,True,True,True,True
114569213479.0,430645356.0,04/03/2024 02:08:19 PM,04/03/2024 03:28:59 PM,,,,,f6fc904f6343c03d5715e9eeed,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,27832,College degree,A Democrat?,,female,18_to_29,south_atlantic,ios_mobile,no_answer,True,True,left,True,False,False,True,True,True,True
114569213470.0,430645356.0,04/03/2024 03:28:01 PM,04/03/2024 03:28:57 PM,,,,,97c9e4a2e19cb259dc46ac0490,smc,Not sure or prefer not to say?,Unsure or rather not say?,"Yes, for all owners",Yes,No,No,19154,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,18_to_29,middle_atlantic,ios_mobile,100000_to_124999,False,False,left,True,False,False,False,False,True,True
114569213429.0,430645356.0,04/03/2024 03:27:34 PM,04/03/2024 03:28:55 PM,,,,,e28941cfbffbe745877ee78e65,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,Yes,91977,College degree,A Republican?,,female,30_to_44,pacific,ios_mobile,125000_to_149999,False,True,right,False,True,False,True,True,True,True
114569213338.0,430645356.0,04/03/2024 03:27:50 PM,04/03/2024 03:28:45 PM,,,,,8080874035970a8a847ceb4efe,smc,Limited to military and police?,Unsure or rather not say?,"Yes, for all owners",Yes,No,Yes,90803,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,pacific,ios_mobile,50000_to_74999,False,True,center,False,False,True,True,False,True,True
114569213318.0,430645356.0,04/03/2024 03:27:37 PM,04/03/2024 03:28:44 PM,,,,,81b1592f5dc7a8530205d30b47,smc,Open to everyone?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,78140,Some college,A Democrat?,,female,18_to_29,west_south_central,ios_mobile,10000_to_24999,True,True,left,True,False,False,False,True,True,True
114569213109.0,430645356.0,04/03/2024 03:27:39 PM,04/03/2024 03:28:25 PM,,,,,43cd05e6b14c797adf96a7621d,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,81503,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,mountain,ios_mobile,25000_to_49999,False,False,center,False,False,True,True,True,True,True
114569212971.0,430645356.0,04/03/2024 03:27:22 PM,04/03/2024 03:28:14 PM,,,,,a7153cab63838c593eda0e24de,smc,Open to everyone?,Unsure or rather not say?,Not sure or no comment,Unsure or no comment,No,No,37660,High school diploma,A Republican?,,female,45_to_60,east_south_central,ios_mobile,0_to_9999,False,False,right,False,True,False,False,False,False,False
114569212903.0,430645356.0,04/03/2024 03:26:29 PM,04/03/2024 03:28:08 PM,,,,,8e97e07e31d5406ced43d19705,smc,Limited to military and police?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,90720,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,,ios_mobile,175000_to_199999,True,True,center,False,False,True,True,False,True,True
114569212890.0,430645356.0,04/03/2024 03:26:53 PM,04/03/2024 03:28:07 PM,,,,,7e7e5b965b6be7e16187e9bd81,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,60641,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,east_north_central,ios_mobile,50000_to_74999,False,False,center,False,False,True,True,True,True,True
114569212874.0,430645356.0,04/03/2024 03:27:17 PM,04/03/2024 03:28:06 PM,,,,,f0643520b425b388ab5ce9df90,smc,Limited to military and police?,Unsure or rather not say?,"Yes, for all owners",Yes,No,No,33602,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,18_to_29,south_atlantic,ios_mobile,0_to_9999,False,False,center,False,False,True,True,False,True,True
114569212868.0,430645356.0,04/03/2024 03:27:20 PM,04/03/2024 03:28:05 PM,,,,,ae0eb05bbe479aadfc477029c5,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,33134,College degree,A Democrat?,,female,18_to_29,south_atlantic,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569212637.0,430645356.0,04/03/2024 03:26:57 PM,04/03/2024 03:27:44 PM,,,,,b16507d326460ee36121028b64,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,10025,Advanced degree,A Republican?,,female,30_to_44,middle_atlantic,android_mobile,150000_to_174999,True,True,right,False,True,False,False,False,True,True
114569212631.0,430645356.0,04/03/2024 03:27:16 PM,04/03/2024 03:27:44 PM,,,,,db1c02535222464b928d98924e,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,29909,Advanced degree,A Republican?,,female,30_to_44,south_atlantic,android_mobile,100000_to_124999,True,True,right,False,True,False,True,True,True,True
114569212561.0,430645356.0,04/03/2024 03:27:09 PM,04/03/2024 03:27:39 PM,,,,,d21139fcaae81c7e4cf1f21438,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,19446,Some college,A Democrat?,,female,30_to_44,middle_atlantic,android_mobile,25000_to_49999,True,True,left,True,False,False,True,True,True,True
114569212468.0,430645356.0,04/03/2024 03:25:41 PM,04/03/2024 03:27:29 PM,,,,,308b002aa92b04184e4639c6db,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,22546,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,30_to_44,south_atlantic,ios_mobile,50000_to_74999,False,False,left,True,False,False,True,True,True,True
114569212442.0,430645356.0,04/03/2024 03:26:37 PM,04/03/2024 03:27:28 PM,,,,,b6aa1e11c5a834cb7af6ec6a6a,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,33539,Advanced degree,A Democrat?,,female,30_to_44,south_atlantic,ios_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569212350.0,430645356.0,04/03/2024 03:26:54 PM,04/03/2024 03:27:20 PM,,,,,bbae39bac421345aa9138822ea,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,Yes,No,,High school diploma,A Democrat?,,female,30_to_44,middle_atlantic,android_mobile,75000_to_99999,True,True,left,True,False,False,True,True,True,True
114569212337.0,430645356.0,04/03/2024 03:26:52 PM,04/03/2024 03:27:19 PM,,,,,161a153761355276bec2e29bac,smc,Not sure or prefer not to say?,Unsure or rather not say?,Not sure or no comment,Unsure or no comment,No,Yes,32817,Advanced degree,A Democrat?,,female,30_to_44,south_atlantic,ios_mobile,100000_to_124999,False,True,left,True,False,False,False,False,False,False
114569212296.0,430645356.0,04/03/2024 03:26:19 PM,04/03/2024 03:27:15 PM,,,,,744f973838fcedc5b4cfc5d2f5,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,Yes,60601,Advanced degree,A Democrat?,,female,30_to_44,east_north_central,android_mobile,75000_to_99999,False,True,left,True,False,False,False,False,True,True
114569212290.0,430645356.0,04/03/2024 03:26:30 PM,04/03/2024 03:27:14 PM,,,,,65a2c73a16c5ac5308ad891161,smc,Limited to military and police?,Just military?,"Yes, for all owners",Yes,Yes,Yes,33134,Advanced degree,A Republican?,,female,18_to_29,south_atlantic,android_mobile,100000_to_124999,True,True,right,False,True,False,True,True,True,True
114569212025.0,430645356.0,04/03/2024 03:26:31 PM,04/03/2024 03:26:53 PM,,,,,cbfa99aaa52cec8d8e79fc6bf0,smc,Open to everyone?,Just military and police?,"No, not necessary for all",Yes,Yes,Yes,,Some college,A Democrat?,,female,30_to_44,east_north_central,ios_mobile,25000_to_49999,True,True,left,True,False,False,False,True,False,True
114569211977.0,430645356.0,04/03/2024 03:26:25 PM,04/03/2024 03:26:49 PM,,,,,786ada320cafb12815bc9cb572,smc,Limited to military?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,37013,Some college,A Republican?,,female,30_to_44,east_south_central,ios_mobile,10000_to_24999,True,True,right,False,True,False,True,False,True,True
114569211941.0,430645356.0,04/03/2024 03:26:17 PM,04/03/2024 03:26:46 PM,,,,,8d699aceb6770e44c8b5fa1458,smc,Open to everyone?,Just military and police?,"No, not necessary for all",Unsure or no comment,No,No,92630,High school diploma,A Republican?,,female,18_to_29,pacific,ios_mobile,0_to_9999,False,False,right,False,True,False,False,True,False,False
114569211940.0,430645356.0,04/03/2024 03:25:29 PM,04/03/2024 03:26:47 PM,,,,,f5526bef9538d85d79de3b076a,smc,Limited to military and police?,Anyone?,"Yes, for all owners",Yes,No,Yes,1545,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,new_england,ios_mobile,50000_to_74999,False,True,center,False,False,True,True,False,True,True
114569211934.0,430645356.0,04/03/2024 03:25:43 PM,04/03/2024 03:26:46 PM,,,,,d74a45aa5b681c1924a0ba08a4,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,19901,Some college,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,30_to_44,south_atlantic,ios_mobile,75000_to_99999,False,False,left,True,False,False,True,True,True,True
114569211391.0,430645356.0,04/03/2024 03:24:44 PM,04/03/2024 03:25:59 PM,,,,,e891fa5b654a80c9177f57825a,smc,Limited to military and police?,Just military and police?,"No, not necessary for all",Yes,No,No,77064,Some college,A Democrat?,,female,30_to_44,west_south_central,ios_mobile,50000_to_74999,False,False,left,True,False,False,True,True,False,True
114569210828.0,430645356.0,04/03/2024 03:24:27 PM,04/03/2024 03:25:15 PM,,,,,a517966153f40cd5b416d093ec,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,46617,College degree,A Democrat?,,male,30_to_44,south_atlantic,ios_mobile,50000_to_74999,False,False,left,True,False,False,True,True,True,True
114569210172.0,430645356.0,04/03/2024 03:23:12 PM,04/03/2024 03:24:19 PM,,,,,c613097cffbabd94b4d495fd4f,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,9392,High school diploma,A Democrat?,,male,18_to_29,pacific,ios_mobile,50000_to_74999,False,False,left,True,False,False,True,True,True,True
114569210134.0,430645356.0,04/03/2024 03:22:26 PM,04/03/2024 03:24:15 PM,,,,,9914025811f15169ad2bb51b22,smc,Not sure or prefer not to say?,Just military and police?,"Yes, for all owners",Yes,No,Yes,25825,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,60_above,south_atlantic,android_mobile,50000_to_74999,False,True,left,True,False,False,False,True,True,True
114569209905.0,430645356.0,04/03/2024 03:20:28 PM,04/03/2024 03:23:56 PM,,,,,6e9bba792e5f647d350b9e0136,smc,Limited to military?,Just military?,"No, not necessary for all",Yes,No,No,33322,College degree,Not really either (Independent)?,Preferring traditional ways and less change (conservative)?,female,18_to_29,south_atlantic,ios_mobile,75000_to_99999,False,False,right,False,True,False,True,True,False,True
114569209439.0,430645356.0,04/03/2024 03:21:18 PM,04/03/2024 03:23:34 PM,,,,,b6dc9dd0478fbc55438f0d2ebd,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,80918,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,male,45_to_60,mountain,android_mobile,25000_to_49999,True,True,left,True,False,False,False,False,True,True
114569209473.0,430645356.0,04/03/2024 03:22:43 PM,04/03/2024 03:23:18 PM,,,,,570579b954239cf0223e5e9b25,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,Yes,Yes,10004,Advanced degree,A Democrat?,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569208540.0,430645356.0,04/03/2024 03:21:20 PM,04/03/2024 03:22:00 PM,,,,,f23f98c542d8d5c65cde26cb8e,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,Yes,,Some college,A Republican?,,male,18_to_29,middle_atlantic,ios_mobile,no_answer,False,True,right,False,True,False,False,False,True,True
114569208258.0,430645356.0,04/03/2024 03:17:55 PM,04/03/2024 03:21:36 PM,,,,,e7d491329faf13b224d6ecd910,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,11000,Advanced degree,A Republican?,,male,30_to_44,middle_atlantic,android_mobile,125000_to_149999,False,False,right,False,True,False,True,True,True,True
114569207580.0,430645356.0,04/03/2024 03:19:08 PM,04/03/2024 03:20:40 PM,,,,,4e58976eac7000033413cdba96,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,92078,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,pacific,android_mobile,0_to_9999,False,False,center,False,False,True,True,True,True,True
114569206775.0,430645356.0,04/03/2024 03:18:05 PM,04/03/2024 03:19:24 PM,,,,,133b2fc74099048a34f83c876e,smc,Open to everyone?,Just military and police?,"Yes, for all owners",Yes,No,No,77079,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,60_above,west_south_central,android_mobile,25000_to_49999,False,False,center,False,False,True,False,True,True,True
114569206614.0,430645356.0,04/03/2024 03:17:57 PM,04/03/2024 03:19:10 PM,,,,,68c539c3965c0866c60b9e5612,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,19720,High school diploma,A Democrat?,,male,45_to_60,south_atlantic,android_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569206117.0,430645356.0,04/03/2024 03:16:21 PM,04/03/2024 03:18:26 PM,,,,,9d0b168f03df2279ac11e7db70,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",No,No,No,93654,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,pacific,android_mobile,50000_to_74999,False,False,center,False,False,True,True,True,True,False
